25.29296875
-1
-1
-1
-1
22.998046875
-1
-1
-1
-1
23.9013671875
-1
-1
-1
-1
23.35205078125
-1
-1
-1
-1
23.291015625
-1
-1
-1
-1
23.42529296875
-1
-1
-1
-1
23.1201171875
-1
-1
-1
-1
23.92578125
-1
-1
-1
-1
24.0234375
-1
-1
-1
-1
24.35302734375
-1
-1
-1
-1
24.21875
-1
-1
-1
-1
25.439453125
-1
-1
-1
-1
23.74267578125
-1
-1
-1
-1
22.802734375
-1
-1
-1
-1
24.9755859375
-1
-1
-1
-1
23.583984375
-1
-1
-1
-1
23.86474609375
-1
-1
-1
-1
25.1953125
-1
-1
-1
-1
24.35302734375
-1
-1
-1
-1
24.0478515625
-1
-1
-1
-1
23.4375
-1
-1
-1
-1
23.69384765625
-1
-1
-1
-1
24.31640625
-1
-1
-1
-1
22.64404296875
-1
-1
-1
-1
23.1689453125
-1
-1
-1
-1
21.728515625
-1
-1
-1
-1
23.2666015625
-1
-1
-1
-1
23.33984375
-1
-1
-1
-1
23.05908203125
-1
-1
-1
-1
24.9755859375
-1
-1
-1
-1
23.9013671875
-1
-1
-1
-1
23.2421875
-1
-1
-1
-1
23.4619140625
-1
-1
-1
-1
23.08349609375
-1
-1
-1
-1
23.828125
-1
-1
-1
-1
24.35302734375
-1
-1
-1
-1
23.05908203125
-1
-1
-1
-1
23.9013671875
-1
-1
-1
-1
23.71826171875
-1
-1
-1
-1
23.81591796875
-1
-1
-1
-1
24.18212890625
-1
-1
-1
-1
23.42529296875
-1
-1
-1
-1
23.4619140625
-1
-1
-1
-1
23.52294921875
-1
-1
-1
-1
23.1201171875
-1
-1
-1
-1
22.55859375
-1
-1
-1
-1
23.1201171875
-1
-1
-1
-1
25.48828125
-1
-1
-1
-1
24.35302734375
-1
-1
-1
-1
23.98681640625
-1
-1
-1
-1
23.73046875
-1
-1
-1
-1
23.14453125
-1
-1
-1
-1
22.61962890625
-1
-1
-1
-1
23.6572265625
-1
-1
-1
-1
26.220703125
-1
-1
-1
-1
23.4619140625
-1
-1
-1
-1
22.71728515625
-1
